No.;Date;Temps;P.Temps;AV Pyrometer;AV MTC1;AV PTC Top;AV PTC Bottom;AV Press. abs. 1;AV Press. abs. 2;AV Press. rel.;AV Abs. Piston T;AV Rel. Piston T;AV Force;AV Speed;I RMS;U RMS;AV Heating Power;SV Temperature  ;SV Start Temp. T;SV Max. TC Temp.;SV Rel. press.  ;SV Start vacuum ;SV Vac. Main Val;SV Max. piston t;SV Force        ;SV Speed        ;SV Put on force ;SV Pulse time   ;SV Pause time   ;SV Pulses per bu;SV Pause between;SV Y Heating    
332;09/11/2018;15:10:43;00:05:31;712;25;75;77;0,01;3,00;-129,79;13,680;0,260;15;-0,080;0,94;4,59;4,4;717;450;200;20;1;300;10;16;10;1;12;2;1;1;100
333;09/11/2018;15:10:44;00:05:32;712;25;76;77;0,01;3,00;-129,79;13,680;0,260;15;-0,080;0,96;4,63;4,4;718;450;200;20;1;300;10;16;10;1;12;2;1;1;100
334;09/11/2018;15:10:45;00:05:33;715;25;76;77;0,01;2,99;-129,79;13,680;0,260;15;-0,100;0,96;4,63;4,4;721;450;200;20;1;300;10;16;10;1;12;2;1;1;100
335;09/11/2018;15:10:46;00:05:34;719;25;76;78;0,01;2,98;-129,78;13,680;0,260;15;-0,100;0,95;4,62;4,4;724;450;200;20;1;300;10;16;10;1;12;2;1;1;100
336;09/11/2018;15:10:47;00:05:35;719;25;76;78;0,01;2,98;-129,79;13,680;0,260;15;-0,100;0,96;4,64;4,5;725;450;200;20;1;300;10;16;10;1;12;2;1;1;100
337;09/11/2018;15:10:48;00:05:36;722;25;77;78;0,01;2,98;-129,79;13,670;0,250;15;-0,100;0,96;4,63;4,4;728;450;200;20;1;300;10;16;10;1;12;2;1;1;100
338;09/11/2018;15:10:49;00:05:37;726;25;77;78;0,01;2,98;-129,79;13,670;0,250;15;-0,100;0,98;4,67;4,6;730;450;200;20;1;300;10;16;10;1;12;2;1;1;100
339;09/11/2018;15:10:50;00:05:38;726;25;77;78;0,01;2,98;-129,79;13,670;0,250;15;-0,100;0,97;4,64;4,5;732;450;200;20;1;300;10;16;10;1;12;2;1;1;100
340;09/11/2018;15:10:51;00:05:39;729;25;77;79;0,01;2,98;-129,78;13,670;0,250;15;-0,080;0,97;4,65;4,5;735;450;200;20;1;300;10;16;10;1;12;2;1;1;100
341;09/11/2018;15:10:52;00:05:40;733;25;77;79;0,01;2,98;-129,79;13,670;0,250;15;-0,080;0,98;4,67;4,5;737;450;200;20;1;300;10;16;10;1;12;2;1;1;100
342;09/11/2018;15:10:53;00:05:41;733;26;78;79;0,01;2,98;-129,79;13,670;0,250;15;-0,080;0,98;4,68;4,6;739;450;200;20;1;300;10;16;10;1;12;2;1;1;100
343;09/11/2018;15:10:54;00:05:42;737;26;78;80;0,01;2,98;-129,79;13,660;0,240;15;-0,090;0,99;4,68;4,7;741;450;200;20;1;300;10;16;10;1;12;2;1;1;100
344;09/11/2018;15:10:55;00:05:43;737;26;78;80;0,01;2,98;-129,79;13,660;0,240;15;-0,090;0,98;4,67;4,6;743;450;200;20;1;300;10;16;10;1;12;2;1;1;100
345;09/11/2018;15:10:56;00:05:44;741;26;78;80;0,01;2,98;-129,79;13,660;0,240;15;-0,090;0,99;4,71;4,7;745;450;200;20;1;300;10;16;10;1;12;2;1;1;100
346;09/11/2018;15:10:57;00:05:45;741;26;78;80;0,01;2,98;-129,78;13,660;0,240;15;-0,090;1,00;4,70;4,7;748;450;200;20;1;300;10;16;10;1;12;2;1;1;100
347;09/11/2018;15:10:58;00:05:46;745;26;78;80;0,01;2,98;-129,78;13,660;0,240;15;-0,130;1,00;4,71;4,7;750;450;200;20;1;300;10;16;10;1;12;2;1;1;100
348;09/11/2018;15:10:59;00:05:47;749;26;79;81;0,01;2,98;-129,79;13,650;0,230;15;-0,130;0,99;4,68;4,6;752;450;200;20;1;300;10;16;10;1;12;2;1;1;100
349;09/11/2018;15:11:00;00:05:48;752;26;79;81;0,01;2,98;-129,79;13,650;0,230;15;-0,130;1,01;4,73;4,8;755;450;200;20;1;300;10;16;10;1;12;2;1;1;100
350;09/11/2018;15:11:01;00:05:49;752;26;79;81;0,01;2,98;-129,79;13,650;0,230;15;-0,110;1,00;4,69;4,7;756;450;200;20;1;300;10;16;10;1;12;2;1;1;100
351;09/11/2018;15:11:02;00:05:50;756;26;80;81;0,01;2,99;-129,79;13,650;0,230;15;-0,110;1,01;4,74;4,8;759;450;200;20;1;300;10;16;10;1;12;2;1;1;100
352;09/11/2018;15:11:03;00:05:51;760;26;80;82;0,01;2,99;-129,79;13,650;0,230;15;-0,110;1,01;4,72;4,7;762;450;200;20;1;300;10;16;10;1;12;2;1;1;100
353;09/11/2018;15:11:04;00:05:52;760;26;80;82;0,01;2,99;-129,79;13,650;0,230;15;-0,110;1,00;4,69;4,7;763;450;200;20;1;300;10;16;10;1;12;2;1;1;100
354;09/11/2018;15:11:05;00:05:53;764;26;80;82;0,01;2,99;-129,79;13,640;0,220;15;-0,100;1,01;4,73;4,8;766;450;200;20;1;300;10;16;10;1;12;2;1;1;100
355;09/11/2018;15:11:06;00:05:54;764;26;81;82;0,01;3,00;-129,79;13,640;0,220;15;-0,100;1,01;4,73;4,7;769;450;200;20;1;300;10;16;10;1;12;2;1;1;100
356;09/11/2018;15:11:07;00:05:55;767;26;81;82;0,01;3,00;-129,79;13,640;0,220;15;-0,100;1,02;4,75;4,8;770;450;200;20;1;300;10;16;10;1;12;2;1;1;100
357;09/11/2018;15:11:08;00:05:56;771;26;81;83;0,01;2,99;-129,79;13,640;0,220;15;-0,100;1,02;4,74;4,8;773;450;200;20;1;300;10;16;10;1;12;2;1;1;100
358;09/11/2018;15:11:09;00:05:57;771;26;81;83;0,01;2,99;-129,79;13,640;0,220;15;-0,100;1,00;4,71;4,7;774;450;200;20;1;300;10;16;10;1;12;2;1;1;100
359;09/11/2018;15:11:10;00:05:58;771;26;81;83;0,01;2,99;-129,79;13,640;0,220;15;-0,100;1,02;4,76;4,9;777;450;200;20;1;300;10;16;10;1;12;2;1;1;100
360;09/11/2018;15:11:11;00:05:59;774;26;81;83;0,01;2,99;-129,78;13,630;0,210;15;-0,110;1,03;4,75;4,8;780;450;200;20;1;300;10;16;10;1;12;2;1;1;100
361;09/11/2018;15:11:12;00:06:00;778;26;82;83;0,01;2,99;-129,78;13,630;0,210;15;-0,110;1,04;4,78;4,9;781;450;200;20;1;300;10;16;10;1;12;2;1;1;100
362;09/11/2018;15:11:13;00:06:01;778;27;82;83;0,01;2,98;-129,79;13,630;0,210;15;-0,110;1,03;4,75;4,9;784;450;200;20;1;300;10;16;10;1;12;2;1;1;100
363;09/11/2018;15:11:14;00:06:02;782;27;82;84;0,01;2,97;-129,78;13,630;0,210;15;-0,120;1,03;4,75;4,9;787;450;200;20;1;300;10;16;10;1;12;2;1;1;100
364;09/11/2018;15:11:15;00:06:03;786;27;83;84;0,01;2,97;-129,78;13,630;0,210;15;-0,120;1,04;4,77;4,9;788;450;200;20;1;300;10;16;10;1;12;2;1;1;100
365;09/11/2018;15:11:16;00:06:04;786;27;83;84;0,01;2,97;-129,79;13,620;0,210;15;-0,120;1,03;4,75;4,9;791;450;200;20;1;300;10;16;10;1;12;2;1;1;100
366;09/11/2018;15:11:17;00:06:05;789;27;83;85;0,01;2,97;-129,79;13,620;0,200;15;-0,090;1,03;4,76;4,9;793;450;200;20;1;300;10;16;10;1;12;2;1;1;100
367;09/11/2018;15:11:18;00:06:06;789;27;83;85;0,01;2,97;-129,79;13,620;0,200;15;-0,090;1,04;4,77;4,9;795;450;200;20;1;300;10;16;10;1;12;2;1;1;100
368;09/11/2018;15:11:19;00:06:07;792;27;83;85;0,01;2,97;-129,79;13,620;0,200;15;-0,090;1,04;4,77;4,9;798;450;200;20;1;300;10;16;10;1;12;2;1;1;100
369;09/11/2018;15:11:20;00:06:08;796;27;84;85;0,01;2,97;-129,79;13,620;0,200;15;-0,090;1,05;4,80;5,0;799;450;200;20;1;300;10;16;10;1;12;2;1;1;100
370;09/11/2018;15:11:21;00:06:09;796;27;84;85;0,01;2,97;-129,78;13,620;0,200;15;-0,120;1,04;4,77;5,0;802;450;200;20;1;300;10;16;10;1;12;2;1;1;100
371;09/11/2018;15:11:22;00:06:10;799;27;84;86;0,01;2,98;-129,79;13,610;0,200;15;-0,120;1,05;4,78;5,0;804;450;200;20;1;300;10;16;10;1;12;2;1;1;100
372;09/11/2018;15:11:23;00:06:11;803;27;85;86;0,01;2,98;-129,79;13,610;0,190;15;-0,120;1,05;4,80;5,1;806;450;200;20;1;300;10;16;10;1;12;2;1;1;100
373;09/11/2018;15:11:24;00:06:12;803;27;85;86;0,01;2,98;-129,79;13,610;0,190;15;-0,100;1,06;4,81;5,1;809;450;200;20;1;300;10;16;10;1;12;2;1;1;100
374;09/11/2018;15:11:25;00:06:13;806;27;85;86;0,01;2,98;-129,79;13,610;0,190;15;-0,100;1,06;4,80;5,1;811;450;200;20;1;300;10;16;10;1;12;2;1;1;100
375;09/11/2018;15:11:26;00:06:14;806;27;85;86;0,01;2,98;-129,79;13,610;0,190;15;-0,100;1,07;4,83;5,1;813;450;200;20;1;300;10;16;10;1;12;2;1;1;100
376;09/11/2018;15:11:27;00:06:15;809;27;85;86;0,01;2,98;-129,79;13,610;0,190;15;-0,100;1,08;4,87;5,3;815;450;200;20;1;300;10;16;10;1;12;2;1;1;100
377;09/11/2018;15:11:28;00:06:16;813;27;86;87;0,01;2,98;-129,79;13,600;0,180;15;-0,110;1,08;4,87;5,3;818;450;200;20;1;300;10;16;10;1;12;2;1;1;100
378;09/11/2018;15:11:29;00:06:17;813;27;86;87;0,01;2,98;-129,79;13,600;0,180;15;-0,110;1,08;4,85;5,2;819;450;200;20;1;300;10;16;10;1;12;2;1;1;100
379;09/11/2018;15:11:30;00:06:18;817;27;86;87;0,01;2,98;-129,79;13,600;0,180;15;-0,110;1,08;4,86;5,3;822;450;200;20;1;300;10;16;10;1;12;2;1;1;100
380;09/11/2018;15:11:31;00:06:19;821;27;86;88;0,01;2,98;-129,79;13,600;0,180;15;-0,130;1,08;4,85;5,3;825;450;200;20;1;300;10;16;10;1;12;2;1;1;100
381;09/11/2018;15:11:32;00:06:20;821;28;87;88;0,01;2,98;-129,79;13,600;0,180;15;-0,130;1,08;4,84;5,2;826;450;200;20;1;300;10;16;10;1;12;2;1;1;100
382;09/11/2018;15:11:33;00:06:21;824;28;87;88;0,01;2,98;-129,79;13,590;0,170;15;-0,130;1,09;4,86;5,3;829;450;200;20;1;300;10;16;10;1;12;2;1;1;100
383;09/11/2018;15:11:34;00:06:22;824;28;87;88;0,01;2,98;-129,79;13,590;0,170;15;-0,130;1,08;4,86;5,3;830;450;200;20;1;300;10;16;10;1;12;2;1;1;100
384;09/11/2018;15:11:35;00:06:23;828;28;87;88;0,01;2,98;-129,79;13,590;0,170;15;-0,100;1,09;4,86;5,4;833;450;200;20;1;300;10;16;10;1;12;2;1;1;100
385;09/11/2018;15:11:36;00:06:24;832;28;88;89;0,01;2,98;-129,79;13,590;0,170;15;-0,100;1,09;4,85;5,3;836;450;200;20;1;300;10;16;10;1;12;2;1;1;100
386;09/11/2018;15:11:37;00:06:25;832;28;88;89;0,01;2,98;-129,79;13,590;0,170;15;-0,100;1,09;4,88;5,3;837;450;200;20;1;300;10;16;10;1;12;2;1;1;100
387;09/11/2018;15:11:38;00:06:26;835;28;88;89;0,01;2,98;-129,79;13,580;0,160;15;-0,080;1,09;4,88;5,4;840;450;200;20;1;300;10;16;10;1;12;2;1;1;100
388;09/11/2018;15:11:39;00:06:27;839;28;88;89;0,01;2,98;-129,78;13,580;0,160;15;-0,080;1,09;4,86;5,3;843;450;200;20;1;300;10;16;10;1;12;2;1;1;100
389;09/11/2018;15:11:40;00:06:28;839;28;89;89;0,01;2,98;-129,80;13,580;0,160;15;-0,080;1,10;4,88;5,3;844;450;200;20;1;300;10;16;10;1;12;2;1;1;100
390;09/11/2018;15:11:41;00:06:29;843;28;89;90;0,01;2,98;-129,79;13,580;0,160;15;-0,100;1,10;4,88;5,4;847;450;200;20;1;300;10;16;10;1;12;2;1;1;100
391;09/11/2018;15:11:42;00:06:30;846;28;89;90;0,01;2,98;-129,79;13,580;0,160;15;-0,100;1,11;4,89;5,5;849;450;200;20;1;300;10;16;10;1;12;2;1;1;100
392;09/11/2018;15:11:43;00:06:31;846;28;89;90;0,01;2,98;-129,79;13,580;0,160;15;-0,100;1,10;4,88;5,4;851;450;200;20;1;300;10;16;10;1;12;2;1;1;100
393;09/11/2018;15:11:44;00:06:32;850;28;90;91;0,01;2,98;-129,79;13,570;0,150;15;-0,090;1,12;4,93;5,5;854;450;200;20;1;300;10;16;10;1;12;2;1;1;100
394;09/11/2018;15:11:45;00:06:33;850;28;90;91;0,01;2,98;-129,79;13,570;0,150;15;-0,090;1,11;4,91;5,5;856;450;200;20;1;300;10;16;10;1;12;2;1;1;100
395;09/11/2018;15:11:46;00:06:34;854;28;90;91;0,01;2,98;-129,78;13,570;0,150;15;-0,090;1,13;4,95;5,6;858;450;200;20;1;300;10;16;10;1;12;2;1;1;100
396;09/11/2018;15:11:47;00:06:35;854;29;90;91;0,01;2,98;-129,79;13,570;0,150;15;-0,090;1,12;4,93;5,5;860;450;200;20;1;300;10;16;10;1;12;2;1;1;100
397;09/11/2018;15:11:48;00:06:36;858;29;90;91;0,01;2,98;-129,78;13,570;0,150;15;-0,130;1,14;4,96;5,6;862;450;200;20;1;300;10;16;10;1;12;2;1;1;100
398;09/11/2018;15:11:49;00:06:37;862;29;91;92;0,01;2,98;-129,79;13,560;0,140;15;-0,130;1,13;4,93;5,5;864;450;200;20;1;300;10;16;10;1;12;2;1;1;100
399;09/11/2018;15:11:50;00:06:38;862;29;91;92;0,01;2,98;-129,79;13,560;0,140;15;-0,130;1,12;4,92;5,5;867;450;200;20;1;300;10;16;10;1;12;2;1;1;100
400;09/11/2018;15:11:51;00:06:39;866;29;91;92;0,01;2,98;-129,79;13,560;0,140;15;-0,130;1,13;4,96;5,6;869;450;200;20;1;300;10;16;10;1;12;2;1;1;100
401;09/11/2018;15:11:52;00:06:40;870;29;92;93;0,01;2,98;-129,79;13,560;0,140;15;-0,130;1,13;4,94;5,5;871;450;200;20;1;300;10;16;10;1;12;2;1;1;100
402;09/11/2018;15:11:53;00:06:41;870;29;92;93;0,01;2,99;-129,79;13,560;0,140;15;-0,130;1,12;4,92;5,5;874;450;200;20;1;300;10;16;10;1;12;2;1;1;100
403;09/11/2018;15:11:54;00:06:42;873;29;92;93;0,01;2,99;-129,79;13,560;0,140;15;-0,130;1,13;4,94;5,6;875;450;200;20;1;300;10;16;10;1;12;2;1;1;100
404;09/11/2018;15:11:55;00:06:43;873;29;92;93;0,01;2,99;-129,79;13,550;0,130;15;-0,090;1,13;4,93;5,5;878;450;200;20;1;300;10;16;10;1;12;2;1;1;100
405;09/11/2018;15:11:56;00:06:44;877;29;92;93;0,01;2,99;-129,79;13,550;0,130;15;-0,090;1,13;4,92;5,5;881;450;200;20;1;300;10;16;10;1;12;2;1;1;100
406;09/11/2018;15:11:57;00:06:45;880;29;93;94;0,01;2,99;-129,78;13,550;0,130;15;-0,090;1,14;4,95;5,6;882;450;200;20;1;300;10;16;10;1;12;2;1;1;100
407;09/11/2018;15:11:58;00:06:46;880;29;93;94;0,01;2,98;-129,78;13,550;0,130;15;-0,070;1,13;4,95;5,6;885;450;200;20;1;300;10;16;10;1;12;2;1;1;100
408;09/11/2018;15:11:59;00:06:47;880;29;93;94;0,01;2,98;-129,79;13,550;0,130;15;-0,070;1,15;4,95;5,7;886;450;200;20;1;300;10;16;10;1;12;2;1;1;100
409;09/11/2018;15:12:00;00:06:48;884;29;93;94;0,01;2,98;-129,79;13,550;0,130;15;-0,070;1,14;4,97;5,7;889;450;200;20;1;300;10;16;10;1;12;2;1;1;100
410;09/11/2018;15:12:01;00:06:49;888;29;94;94;0,01;2,98;-129,79;13,540;0,120;15;-0,100;1,14;4,95;5,6;892;450;200;20;1;300;10;16;10;1;12;2;1;1;100
411;09/11/2018;15:12:02;00:06:50;888;29;94;94;0,01;2,98;-129,79;13,540;0,120;15;-0,100;1,15;4,98;5,7;893;450;200;20;1;300;10;16;10;1;12;2;1;1;100
412;09/11/2018;15:12:03;00:06:51;891;30;94;95;0,01;2,98;-129,79;13,540;0,120;15;-0,100;1,15;4,97;5,7;896;450;200;20;1;300;10;16;10;1;12;2;1;1;100
413;09/11/2018;15:12:04;00:06:52;895;30;94;95;0,01;2,99;-129,79;13,540;0,120;15;-0,100;1,17;5,02;5,9;899;450;200;20;1;300;10;16;10;1;12;2;1;1;100
414;09/11/2018;15:12:05;00:06:53;895;30;94;95;0,01;2,99;-129,79;13,540;0,120;15;-0,100;1,16;4,99;5,8;900;450;200;20;1;300;10;16;10;1;12;2;1;1;100
415;09/11/2018;15:12:06;00:06:54;898;30;95;96;0,01;2,99;-129,79;13,530;0,110;15;-0,100;1,15;4,97;5,7;903;450;200;20;1;300;10;16;10;1;12;2;1;1;100
416;09/11/2018;15:12:07;00:06:55;902;30;95;96;0,01;2,99;-129,79;13,530;0,110;15;-0,100;1,17;5,03;5,9;906;450;200;20;1;300;10;16;10;1;12;2;1;1;100
417;09/11/2018;15:12:08;00:06:56;902;30;95;96;0,01;2,99;-129,79;13,530;0,110;15;-0,120;1,16;5,00;5,8;907;450;200;20;1;300;10;16;10;1;12;2;1;1;100
418;09/11/2018;15:12:09;00:06:57;905;30;96;96;0,01;3,00;-129,79;13,530;0,110;15;-0,120;1,16;4,99;5,8;910;450;200;20;1;300;10;16;10;1;12;2;1;1;100
419;09/11/2018;15:12:10;00:06:58;909;30;96;97;0,01;3,00;-129,78;13,530;0,110;15;-0,120;1,17;5,02;5,9;913;450;200;20;1;300;10;16;10;1;12;2;1;1;100
420;09/11/2018;15:12:11;00:06:59;909;30;96;97;0,01;3,01;-129,79;13,520;0,100;15;-0,100;1,17;5,01;5,9;914;450;200;20;1;300;10;16;10;1;12;2;1;1;100
421;09/11/2018;15:12:12;00:07:00;912;30;96;97;0,01;3,01;-129,79;13,520;0,100;15;-0,100;1,18;5,05;6,0;917;450;200;20;1;300;10;16;10;1;12;2;1;1;100
422;09/11/2018;15:12:13;00:07:01;912;30;97;97;0,01;3,01;-129,78;13,520;0,100;15;-0,100;1,18;5,04;5,9;918;450;200;20;1;300;10;16;10;1;12;2;1;1;100
423;09/11/2018;15:12:14;00:07:02;915;30;97;97;0,01;3,00;-129,79;13,520;0,100;15;-0,100;1,18;5,03;5,9;921;450;200;20;1;300;10;16;10;1;12;2;1;1;100
424;09/11/2018;15:12:15;00:07:03;915;30;97;98;0,01;3,00;-129,79;13,520;0,100;15;-0,110;1,20;5,07;6,1;924;450;200;20;1;300;10;16;10;1;12;2;1;1;100
425;09/11/2018;15:12:16;00:07:04;919;30;97;98;0,01;2,99;-129,79;13,510;0,090;15;-0,110;1,20;5,08;6,2;925;450;200;20;1;300;10;16;10;1;12;2;1;1;100
426;09/11/2018;15:12:17;00:07:05;923;31;98;98;0,01;2,99;-129,78;13,510;0,090;15;-0,110;1,20;5,07;6,1;928;450;200;20;1;300;10;16;10;1;12;2;1;1;100
427;09/11/2018;15:12:18;00:07:06;923;31;98;98;0,01;2,98;-129,79;13,510;0,090;15;-0,110;1,21;5,09;6,2;930;450;200;20;1;300;10;16;10;1;12;2;1;1;100
428;09/11/2018;15:12:19;00:07:07;927;31;98;98;0,01;2,99;-129,79;13,510;0,090;15;-0,110;1,21;5,08;6,2;932;450;200;20;1;300;10;16;10;1;12;2;1;1;100
429;09/11/2018;15:12:20;00:07:08;927;31;98;99;0,01;2,99;-129,79;13,500;0,080;15;-0,110;1,21;5,09;6,2;934;450;200;20;1;300;10;16;10;1;12;2;1;1;100
430;09/11/2018;15:12:21;00:07:09;930;31;99;99;0,01;3,00;-129,79;13,500;0,080;15;-0,160;1,21;5,10;6,2;937;450;200;20;1;300;10;16;10;1;12;2;1;1;100
431;09/11/2018;15:12:22;00:07:10;934;31;99;99;0,01;3,00;-129,79;13,500;0,080;15;-0,160;1,20;5,08;6,1;939;450;200;20;1;300;10;16;10;1;12;2;1;1;100
432;09/11/2018;15:12:23;00:07:11;938;31;99;100;0,01;3,01;-129,79;13,500;0,080;15;-0,160;1,22;5,11;6,2;941;450;200;20;1;300;10;16;10;1;12;2;1;1;100
433;09/11/2018;15:12:24;00:07:12;941;31;100;100;0,01;3,02;-129,79;13,500;0,080;15;-0,130;1,22;5,10;6,2;944;450;200;20;1;300;10;16;10;1;12;2;1;1;100
434;09/11/2018;15:12:25;00:07:13;941;31;100;100;0,01;3,02;-129,79;13,490;0,070;15;-0,130;1,21;5,08;6,2;945;450;200;20;1;300;10;16;10;1;12;2;1;1;100
435;09/11/2018;15:12:26;00:07:14;945;31;100;100;0,01;3,02;-129,79;13,490;0,070;15;-0,130;1,23;5,12;6,3;948;450;200;20;1;300;10;16;10;1;12;2;1;1;100
436;09/11/2018;15:12:27;00:07:15;945;31;100;100;0,01;3,02;-129,78;13,490;0,070;15;-0,130;1,21;5,09;6,1;949;450;200;20;1;300;10;16;10;1;12;2;1;1;100
437;09/11/2018;15:12:28;00:07:16;948;31;101;101;0,01;3,02;-129,79;13,490;0,070;15;-0,100;1,23;5,14;6,3;952;450;200;20;1;300;10;16;10;1;12;2;1;1;100
438;09/11/2018;15:12:29;00:07:17;952;31;101;101;0,01;3,01;-129,79;13,490;0,070;15;-0,100;1,23;5,13;6,3;955;450;200;20;1;300;10;16;10;1;12;2;1;1;100
439;09/11/2018;15:12:30;00:07:18;952;31;101;101;0,01;3,01;-129,79;13,480;0,060;15;-0,100;1,22;5,09;6,2;956;450;200;20;1;300;10;16;10;1;12;2;1;1;100
440;09/11/2018;15:12:31;00:07:19;952;32;101;101;0,01;3,01;-129,79;13,480;0,060;15;-0,110;1,24;5,14;6,4;959;450;200;20;1;300;10;16;10;1;12;2;1;1;100
441;09/11/2018;15:12:32;00:07:20;956;32;101;101;0,01;3,00;-129,79;13,480;0,060;15;-0,110;1,24;5,15;6,4;962;450;200;20;1;300;10;16;10;1;12;2;1;1;100
442;09/11/2018;15:12:33;00:07:21;956;32;102;102;0,01;3,00;-129,78;13,480;0,060;15;-0,110;1,25;5,17;6,4;963;450;200;20;1;300;10;16;10;1;12;2;1;1;100
443;09/11/2018;15:12:34;00:07:22;960;32;102;102;0,01;3,00;-129,79;13,470;0,050;15;-0,110;1,24;5,15;6,4;966;450;200;20;1;300;10;16;10;1;12;2;1;1;100
444;09/11/2018;15:12:35;00:07:23;964;32;102;102;0,01;3,00;-129,78;13,470;0,050;15;-0,130;1,24;5,13;6,4;969;450;200;20;1;300;10;16;10;1;12;2;1;1;100
445;09/11/2018;15:12:36;00:07:24;964;32;103;102;0,01;3,00;-129,79;13,470;0,050;15;-0,130;1,25;5,17;6,4;970;450;200;20;1;300;10;16;10;1;12;2;1;1;100
446;09/11/2018;15:12:37;00:07:25;968;32;103;103;0,01;3,01;-129,79;13,470;0,050;15;-0,130;1,24;5,15;6,4;973;450;200;20;1;300;10;16;10;1;12;2;1;1;100
447;09/11/2018;15:12:38;00:07:26;972;32;103;103;0,01;3,01;-129,79;13,470;0,050;15;-0,100;1,25;5,17;6,5;974;450;200;20;1;300;10;16;10;1;12;2;1;1;100
448;09/11/2018;15:12:39;00:07:27;972;32;103;103;0,01;3,02;-129,79;13,460;0,050;15;-0,100;1,25;5,15;6,4;977;450;200;20;1;300;10;16;10;1;12;2;1;1;100
449;09/11/2018;15:12:40;00:07:28;975;32;104;104;0,01;3,02;-129,78;13,460;0,040;15;-0,100;1,24;5,15;6,4;979;450;200;20;1;300;10;16;10;1;12;2;1;1;100
450;09/11/2018;15:12:41;00:07:29;975;32;104;104;0,01;3,02;-129,79;13,460;0,040;15;-0,100;1,26;5,18;6,5;981;450;200;20;1;300;10;16;10;1;12;2;1;1;100
451;09/11/2018;15:12:42;00:07:30;979;33;104;104;0,01;3,01;-129,79;13,460;0,040;15;-0,090;1,25;5,16;6,4;984;450;200;20;1;300;10;16;10;1;12;2;1;1;100
452;09/11/2018;15:12:43;00:07:31;983;33;105;104;0,01;3,01;-129,78;13,460;0,040;15;-0,090;1,25;5,14;6,4;986;450;200;20;1;300;10;16;10;1;12;2;1;1;100
453;09/11/2018;15:12:44;00:07:32;983;33;105;104;0,01;3,01;-129,79;13,460;0,040;15;-0,090;1,25;5,14;6,5;988;450;200;20;1;300;10;16;10;1;12;2;1;1;100
454;09/11/2018;15:12:45;00:07:33;986;33;105;105;0,01;3,01;-129,79;13,450;0,030;15;-0,100;1,25;5,16;6,5;990;450;200;20;1;300;10;16;10;1;12;2;1;1;100
455;09/11/2018;15:12:46;00:07:34;990;33;105;105;0,01;3,01;-129,79;13,450;0,030;15;-0,100;1,25;5,15;6,4;993;450;200;20;1;300;10;16;10;1;12;2;1;1;100
456;09/11/2018;15:12:47;00:07:35;990;33;105;105;0,01;3,01;-129,79;13,450;0,030;15;-0,100;1,26;5,18;6,5;995;450;200;20;1;300;10;16;10;1;12;2;1;1;100
457;09/11/2018;15:12:48;00:07:36;993;33;106;105;0,01;3,01;-129,79;13,450;0,030;15;-0,090;1,28;5,23;6,7;997;450;200;20;1;300;10;16;10;1;12;2;1;1;100
458;09/11/2018;15:12:49;00:07:37;993;33;106;106;0,01;3,02;-129,79;13,450;0,030;15;-0,090;1,29;5,24;6,7;1000;450;200;20;1;300;10;16;10;1;12;2;1;1;100
459;09/11/2018;15:12:50;00:07:38;996;33;106;106;0,01;3,01;-129,78;13,450;0,030;15;-0,090;1,29;5,25;6,8;1001;450;200;20;1;300;10;16;10;1;12;2;1;1;100
460;09/11/2018;15:12:51;00:07:39;1000;33;107;106;0,01;3,01;-129,79;13,440;0,020;15;-0,110;1,29;5,23;6,8;1004;450;200;20;1;300;10;16;10;1;12;2;1;1;100
461;09/11/2018;15:12:52;00:07:40;1000;33;107;106;0,01;3,02;-129,79;13,440;0,020;15;-0,110;1,28;5,21;6,6;1006;450;200;20;1;300;10;16;10;1;12;2;1;1;100
462;09/11/2018;15:12:53;00:07:41;1004;33;107;107;0,01;3,02;-129,79;13,440;0,020;15;-0,110;1,29;5,25;6,8;1008;450;200;20;1;300;10;16;10;1;12;2;1;1;100
463;09/11/2018;15:12:54;00:07:42;1008;33;108;107;0,01;3,02;-129,79;13,440;0,020;15;-0,110;1,28;5,21;6,7;1011;450;200;20;1;300;10;16;10;1;12;2;1;1;100
464;09/11/2018;15:12:55;00:07:43;1008;34;108;107;0,01;3,02;-129,79;13,430;0,010;15;-0,130;1,28;5,21;6,7;1012;450;200;20;1;300;10;16;10;1;12;2;1;1;100
465;09/11/2018;15:12:56;00:07:44;1011;34;108;107;0,01;3,02;-129,78;13,430;0,010;15;-0,130;1,29;5,23;6,8;1015;450;200;20;1;300;10;16;10;1;12;2;1;1;100
466;09/11/2018;15:12:57;00:07:45;1011;34;108;108;0,01;3,03;-129,79;13,430;0,010;15;-0,130;1,30;5,27;6,8;1018;450;200;20;1;300;10;16;10;1;12;2;1;1;100
467;09/11/2018;15:12:58;00:07:46;1015;34;108;108;0,01;3,03;-129,78;13,430;0,010;15;-0,120;1,29;5,23;6,9;1019;450;200;20;1;300;10;16;10;1;12;2;1;1;100
468;09/11/2018;15:12:59;00:07:47;1018;34;109;108;0,01;3,03;-129,79;13,430;0,010;15;-0,120;1,29;5,24;6,8;1022;450;200;20;1;300;10;16;10;1;12;2;1;1;100
469;09/11/2018;15:13:00;00:07:48;1022;34;109;109;0,01;3,03;-129,79;13,420;0,000;15;-0,120;1,31;5,27;6,9;1025;450;200;20;1;300;10;16;10;1;12;2;1;1;100
